author,comment,likes,published
@NESIA-9,"Sangat mengedukasi bgt bang, sumpah. Gua merasa kebantu bgt dgn pertanyaan dan jawaban yang disampaikan. Terimakasih banyak bang Radit dan Kedua Dokter hebat.",2,2025-12-17T18:35:33Z
@AnangGablluk,Kenapa tidak mengundang mamat Alkatiri aja bang 😅,2,2025-12-17T18:34:10Z
@kanzakielza3755,53:06 akward banget tu yg terakhir awokawok,76,2025-12-17T18:33:14Z
@EmaAnggraini-b4h,Dr Tirta emang Mariobola,1,2025-12-17T18:29:38Z
@DamkimDonuts,Pura2 podcast padahal mah series 😡,0,2025-12-17T18:26:33Z
@ambivert8406,Kebantu banget sama podcast kali ini.,0,2025-12-17T18:22:16Z
@musaarba2472,Dokter gia lagi bang,0,2025-12-17T18:18:31Z
@hndabimanyu,dr liu nya baca teks kah? untung ada bang radit yg ngomong ulang😂,0,2025-12-17T18:18:27Z
@satriaravy4005,ohhh gituuu,0,2025-12-17T18:16:33Z
@amourglory7389,27:56 semoga dokternya gak takut 😂,0,2025-12-17T18:13:30Z
@bangargun,Apakah dr tirta menjadi next rais?,0,2025-12-17T18:09:59Z
@AzzuraSky,"knp ga pk translate bg, mama li bs mandarin tuh",0,2025-12-17T18:06:12Z
@derisasdian8664,Tamu Tetap kita Balik Hadir lagi Gess 😅,0,2025-12-17T18:04:58Z
@fathinganyo6099,Monthly dose of dr tirta di sini 😂 please lanjut lagi yah bang 🙏🙏🙏,1,2025-12-17T18:03:52Z
@BagusIhma,,1,2025-12-17T18:02:51Z
@azerpn2125,"giliran lagi dibawah, ingetnya emyu trs disebut""",0,2025-12-17T18:02:32Z
@DonatelloJr-w8f,.,0,2025-12-17T18:01:38Z
@lukaswastaken8756,Saya yakin profesornya gugup gara-gara tatapan dan tingkah dr tirta 😂,0,2025-12-17T18:01:16Z
@SilviIstiani-v3v,Nampaknya dr.tirta sangat nyaman di dekat bang radit,0,2025-12-17T18:00:11Z
@ponjaesponja89,Cangkem mambu😂😂😂 yaampun ngakak bangettt,0,2025-12-17T17:57:02Z
@pratiwitiass,"Kenapa dia lagi😭bosen bangett. 
Dia udh muncul dmn mana 🤣 

Pliss masih banyak narasumber unik yg lainnya",0,2025-12-17T17:56:56Z
@muhammadandrean8324,Cipeng bajingan langsung mau minta selusin😂,1,2025-12-17T17:54:22Z
@hansen18id,"maap bg admin, tolong produk nya di kasi link juga?? terimaksih",0,2025-12-17T17:53:49Z
@faiqhudzaifah,"suka banget di sini dr tirta, skeptis dan jujur apa adanya, dan bang radit yang menghandle awkward momen wkwk😂",0,2025-12-17T17:53:10Z
@yusipermatasari5474,COCOK JADI DUO PLS 😂😂😂😂,0,2025-12-17T17:52:35Z
@mohammedbamba6895,anjirrr gw yg biasanya ga perlu subtitle jadi ga paham samsek waktu dokternya ngomong wkwkw,1,2025-12-17T17:51:48Z
@NewCommers-p6f,Bahasa inggris jengkol = Tiger heart 😅,0,2025-12-17T17:50:52Z
@Moch.IzzanZahrialHafid,Tolong buat konten rutin setiap bulan dong bang,0,2025-12-17T17:50:35Z
@sandykurniawan5553,"Arne ""kang"" Slot bipolar",0,2025-12-17T17:50:13Z
@ariefrafdhinadzhari1693,Sangat daging pembahasan nya dan mudah dimengerti thanks ilmunya,0,2025-12-17T17:48:27Z
@Agil047,Dokter kesayangan,0,2025-12-17T17:47:37Z
@bintangsatwa,Dokter tercintanya Radit,0,2025-12-17T17:47:03Z
@redmired4162,Pelaris podcast pasti awal vidio ipul klh😹😹,0,2025-12-17T17:46:32Z
@afred07,Harusnya undang mamad juga bang radit,0,2025-12-17T17:44:46Z
@pukimak3284,"bang sumpah ini gua uda survey kolom komen. emg harus ada rutinan ama dokter tirta sih.
demi ngurangin angka stress penonton, harus liat ni dokter lagi stres
maaf dok..",1,2025-12-17T17:42:55Z
@hendriskip8988,Jadiin member tamu tetap ajalah,0,2025-12-17T17:41:46Z
@Hi_Joyyy,Dokter china aja jadi lucu ya podcast ini hahahaaa,0,2025-12-17T17:41:36Z
@AhmadWildi-sr4uz,"Yono kemana ini bangg yonoooo, rinduu yono ini banggg..",1,2025-12-17T17:40:09Z
@AbyArdafa,Wong iki meneh,0,2025-12-17T17:38:09Z
@nilamcahya6129,Anying disuruh nyobain gacoan😭,0,2025-12-17T17:37:28Z
@rahmadhidayatt5211,ra jeleh jeleh ye cok wong iki meneh😊,0,2025-12-17T17:36:37Z
@metybhekti,Dimana ada iklan disitu ada dokter tirta,0,2025-12-17T17:35:57Z
@bixiechannel,Terimakasih dok sudah berusaha menyampaikan dengan b inggris,0,2025-12-17T17:35:04Z
@gembul6864,Yang setuju radit jadiin cipeng di podcast jadi tetap,2,2025-12-17T17:31:45Z
@adelwingiovannilay395,"baru nonton Radit si channel Juan & Eve, baru setengah jalan lihat vid ini muncul, kesini dulu 🤣🤣, 3x dalam waktu berdekatan janggal sih 🙏🏼🤣",0,2025-12-17T17:28:36Z
@ariesourr,kaya ketagihan gitu ya dr tirta lagi izinnnn,0,2025-12-17T17:26:06Z
@Weezerholician,beliau lagi,0,2025-12-17T17:25:52Z
@dummymail9521,wkwkkw apaan dah endingnya canggung bgt wkwk,0,2025-12-17T17:23:08Z
@fj3953,Selalu terhibur gimik sama ekspresi Dokter Tirta :D,0,2025-12-17T17:22:55Z
@MaidaRijnders,"Pokoknya bang Radit harus undang terus 
1.dr.Tirta
2.Chef Juna
Yang setuju angkat jempolnya",1,2025-12-17T17:21:10Z
@faiqhudzaifah,subtitile ngebantu banget wkkwwk,0,2025-12-17T17:20:53Z
@anwaralfatih945,Canda mulu lu gua liat-liat dokpeng😂,0,2025-12-17T17:20:15Z
@mustanilarifin8551,Bang radit ketagihan berobat ke dokter Air 😂,0,2025-12-17T17:19:52Z
@panduaryo3233,Tenang Tir wkwk gua juga ga paham agak loading,1,2025-12-17T17:19:02Z
@acehkhan,"Sorry, brushing Tit's apa teeth ya..😅",0,2025-12-17T17:17:17Z
@sumiyahsumiyah2452,Dokter Tirta julid bangtt😂😂😂,1,2025-12-17T17:15:51Z
@Ultraman_18,Langganan ye😂,0,2025-12-17T17:15:36Z
@affeto7849,DOK WWKW 😂33:00,0,2025-12-17T17:14:08Z
@bowobrewok7664,EZA yayang sudah jadi dokter saja,0,2025-12-17T17:12:29Z
@Franklemper-y9m,Andai dulu series malam minggu miko radit udah kenal dr tirta wkkw,0,2025-12-17T17:12:26Z
@hanibarammm,"Perasaan yang komedian bang Radit, tapi kenapa banyakan dr. Tirta yang bikin ketawa 😭 Dokter kok bikin sakit perut sih 😭",80,2025-12-17T17:10:57Z
@rahmatramadhan9940,"Hadirrrrr Dok
GGMU 🔴💯",0,2025-12-17T17:10:35Z
@MantanKaryawan89,Ini yang ngasih judul siapa dah wkwwkk,0,2025-12-17T17:09:10Z
@irmaannita6080,"0:12 ""dia datang lagi"" kaya film Pengabdi Setan",190,2025-12-17T17:08:30Z
@Mozaikkaca,Fix dr tirta mainan baru radit,0,2025-12-17T17:08:02Z
@winatas,mending kelean bikin podcast bareng dah inimah terlalu sering 🤣🤣🤣,0,2025-12-17T17:07:28Z
@Downy-i1w,Kapan undang Dokdes (Dokter Bedes) ???,0,2025-12-17T17:07:12Z
@marvanathania-ek6vz,"Dr. Lain ngomong🧑‍⚕️🙌
 reaksi dokter Tirta🤨🤔🤷",64,2025-12-17T17:06:58Z
@rvnyxx,"wyyy ini susah banget ngerti dokternya hahahahaahah, tapi ilmu banget sih, gk usah merantau ke cina, dia langsung yang datang coyyy",5,2025-12-17T17:06:20Z
@marvanathania-ek6vz,"That ""cangkem mambu"" 😭😭",0,2025-12-17T17:04:38Z
@asp99-m1t,Tamu kesayangan bang radit🤣,1,2025-12-17T17:00:58Z
@Kurniawan2301,Nnton podcast sambil Listening section gesss,0,2025-12-17T16:59:01Z
@justfiles4432,"Daddies daddies😭, capek bangett",2,2025-12-17T16:55:06Z
@nurulofficial4281,Horee ada dr. Tirta lagiii. Sering2 bang undang dr tirta. Aku sukaaaaaa,1,2025-12-17T16:53:36Z
@Dafa_ngahayal,33:14 alasan seles males nawarin ke cindo wkwkwk,25,2025-12-17T16:51:21Z
@EkoHernanda-c4c,"Mungkin admin nya bg radyt beranggapan,penontom nya ngerti bahasa ingris semua 😅...",0,2025-12-17T16:45:02Z
@fauzulzakka6055,bang ini kualitas di gua aja atau emang dokter tirta korengan?,0,2025-12-17T16:43:02Z
@ahmadferdiansyah8452,ak mw durasi 1 jam minimal kalo ama dr. tirta😍,0,2025-12-17T16:40:56Z
@Danthesatrya,udah brp x kesini ini dalam 1 tahun ini.,0,2025-12-17T16:39:12Z
@mral9601,"lah piye gak ono isine cah, wkwkwk piyeee piyeeee",0,2025-12-17T16:37:14Z
@voxzsy,Mukanya dr tirta memeable bgt😂,21,2025-12-17T16:36:51Z
@Kalasenja22,"pas puasa liat dr tirta emosi keknya seru sih, astaghfirullah😭🤣🤣",0,2025-12-17T16:36:16Z
@makrovicy,kocak banget mukanya dokter chindo ini dengerin dokter cina mainland ngomong bhs inggris,1,2025-12-17T16:35:17Z
@Sana46-ij2hl,Pepsodent auto ketar ketir ngak tuh,2,2025-12-17T16:35:03Z
@schadenfreude96,Kami butuh 1 episode bahas liverpool bareng mas tirta cipeng... Jangan undang dr tirta 😂😂😂,2,2025-12-17T16:34:56Z
@dirasisiyy,"Bang lu buat podcast sm dok tirta deh, judulnya Rata (raditya tirta)",0,2025-12-17T16:33:09Z
@aboutkdrama9219,sengaja banget lu dit ngundang dia pas frustasi krn liverpool kalah 🤣🤣🤣🤣🤣,0,2025-12-17T16:33:00Z
@December-404,"waduh.... gw sering sariawan pula, biasanya kalo bibir gak sengaja kegigit, 3-5 hari bakal jadi sariawan :\",0,2025-12-17T16:29:26Z
@danirustandi3820,boring,0,2025-12-17T16:27:41Z
@johnbachok2398,"different tooth paste, have different property wkwk",1,2025-12-17T16:26:32Z
@FIKRYAJA206,33:15 😭😭😭😭,2,2025-12-17T16:25:56Z
@titanvh12,pria pemarah itu lagi...,0,2025-12-17T16:25:50Z
@justfiles4432,Best seller banget diliat-liat jadi tamu Bang Radit😭,0,2025-12-17T16:25:38Z
@arvangregorius4492,kalo liverpool menang jangan diundang dit. undangnya tiap  kalah/seri aja wkwkkwkw,0,2025-12-17T16:25:13Z
@majnoen3214,"Editor pada males ngasih translate....... Jangankan kita, Dr Tirta aja smp miring2, kocak bgt lihat muka Dr Tirta 😂😂😂",0,2025-12-17T16:23:31Z
@SunshineEveryday-f6q,"Dua tipe org pinter, radit yg pinternya keliatan bngt dengan tata cara bicaranya yg tenang dan enak didenger. Klo Dr. Tirta, pinter dengan caranya yg blak2 an dan tata cara ngmngnya yg tongkrongan bngt, tpi ttp enak didenger🤣🤣🤣😭🙏",26,2025-12-17T16:23:14Z
@konz4921,langsung aja bikin segmen bersama dokter tirta. cocok sekali (terutama ketika dr tirta lagi stress),0,2025-12-17T16:22:04Z
@rizalalarsyat3972,cangkeme dr tirta nggateli anceen,0,2025-12-17T16:21:21Z
@hambaalloh3027,liver,0,2025-12-17T16:21:14Z
@cantikanvz,HAHAHAHA SERING BGT TP AKU GAK AKAN COMPLAINNNNNNN,0,2025-12-17T16:19:53Z
@CocoAbrax,Cocok sih duet bang radit dan Dr Cipeng menghadapi tamu internasional kwkwk,0,2025-12-17T16:19:39Z
@charlesang_,Kelas listening bang radit 😅,0,2025-12-17T16:19:31Z
@Humblepotato03,"Boleh ngga ini ada series khusus radit dan dr tirta, bener2 kehibur bgt parah 😂😂😂",13,2025-12-17T16:16:22Z
@KangOpiMoring,slot dapet pemasukan dari perhutani makanya kalah 3_0,0,2025-12-17T16:15:58Z
@krmnsyh,Thankyou gua langsung order tu usmile,0,2025-12-17T16:11:57Z
@ibiyulia5566,Seru banget bang,0,2025-12-17T16:11:50Z
@fajarvolvo,Part 3,0,2025-12-17T16:11:30Z
@ilhamwirangga5388,Wajib buat segmen khusus dokter Tirta sih Bang,0,2025-12-17T16:10:03Z
@beiyongzui,25:23 dia liatin apa sih? Ga bisa inggris juga? 3 Orang ga fasih inggris berusaha ngobrol pake inggris lol.,0,2025-12-17T16:09:55Z
@AleidaKaruni,27:18 HAHAHHAHAHAHAHAH,0,2025-12-17T16:09:24Z
@septiawanindria_,Baru kali ini liat dokter tirta terlihat ngang ngong 😂,1,2025-12-17T16:08:45Z
@diasan1873,Lucu banget episode ini sihh🤣,1,2025-12-17T16:07:26Z
@oolsols,"raine dr tirte cen gatelll cokk awkwkwkkw...
boso inggris gugel 2010 wi, angel men dirungokne",0,2025-12-17T16:06:23Z
@ironwiredglasses,kemampuan listening gw masih buruk bgt ternyata.. padahal tiap hari konsumsi konten2 bhs inggris tpi masih belum bisa lancar memahami orang yg aksennya beda dikit,2,2025-12-17T16:05:46Z
@hanibarammm,"Setelah Yono, sekarang dr. Tirta nih? Wkwkwk 😭",0,2025-12-17T16:05:25Z
@arwenssi,dokter enih lagi 🤣,0,2025-12-17T16:05:18Z
@KevinWong-b2e,Yes SETIAP LIVERPOOL KALAH UNDANG DR TIRTA😂,0,2025-12-17T16:05:15Z
@malikdelvin1000,Ok,0,2025-12-17T16:03:49Z
@IKHWANHBL,Ko ada gltch ya,0,2025-12-17T16:03:35Z
@kip7,Ini kuch Justin ganti profesi?,1,2025-12-17T16:02:59Z
@Hengki-uj7ni,Waduuh...klu ada yg kena stroke. ...pasti fan liverpool  nih..,0,2025-12-17T16:01:55Z
@wtrdanb,"List bintang tamu yg harus dibuatin series
1. dr. Tirta
2. Chef Juna",314,2025-12-17T15:59:51Z
@bincasmin8221,Asiikkkk doktwr tirta lagi,0,2025-12-17T15:58:34Z
@arisetiono23,"Ada inggris India, inggris China,. inggris Rusia, inggris Thailand, inggris solo, inggris Afrika .. Podcast bareng pakai English...seru kali ya...😂",0,2025-12-17T15:57:36Z
@ohpienlien0576,Pak dokter mmg pintar,0,2025-12-17T15:55:07Z
@bangwaff596,"Logatnya mirip eyang habibi
Tp kocak si mas tirta",0,2025-12-17T15:54:41Z
@hendrabudisetiawan6689,#YNWA,0,2025-12-17T15:53:01Z
@muftyjauhari5903,capcay,0,2025-12-17T15:52:32Z
@amanhkoda3915,subtitel please😂,0,2025-12-17T15:51:25Z
@tinamath1460,"Pancen dokter Tirta diluar nurul komennya ""Konspirasi biar beli charger""",12,2025-12-17T15:49:42Z
@suprisuny8184,Back to back to back,0,2025-12-17T15:49:07Z
@Juneisyourjune,dr. Tirta kenapa sih?? Kali ini full bikin ngakak ekspresinya...😅😂,0,2025-12-17T15:47:42Z
@dhafirfadhlurrahman2145,"Cuma dokter tirta yang ngomong ""Ini Konspirasi supaya beli"" wkwkwkwk padahal yang neangihnya dokter juga wkwk",0,2025-12-17T15:46:56Z
@agungepri9198,"Tapi serius Bang, tiap Liverpool kalah selalu berharap Bang Radit undang Dr Tirta lagi 😅",0,2025-12-17T15:46:39Z
@niniagustini3108,Muka dokter tirta😂😂😂😂😂,0,2025-12-17T15:45:51Z
@hakamimundziri3743,Goks dok,0,2025-12-17T15:45:18Z
@mr.obed_773,"Wuah duokter tirta citot lagi. Dlogok... ncen duokter barbar satu iki, best. Senajan senenge bengak-bengok.",0,2025-12-17T15:42:14Z
@justicejustice1474,"Kasih mereka berdua sponsor terus, biar mereka berdua bisa ketemu lagi hahahaha",2,2025-12-17T15:42:02Z
@Sam-yv6cv,Orang pinter ketemu orang pinter,0,2025-12-17T15:41:56Z
@GojouSatoruuu-fo4yx,sore menjelang malam adalah waktu stresnya paling tinggi,0,2025-12-17T15:41:19Z
@retnohandini8703,"53 menit kok rasanya kek 30 menit, cepet banget sampai gak berasa. Coba aja ada segment rutin bareng dokter Tirta, serunya keknya 😂",0,2025-12-17T15:41:03Z
@lediahanoon889,doker tirta beli kacamatanya dimana? lucu frame nya,0,2025-12-17T15:40:49Z
@coffedrink9929,sebulan 3x ndak bosen kok pak Radit,0,2025-12-17T15:40:28Z
@muhammadilhamtaufiq474,"Selain segmen tetap sama Keshya, kayaknya harus ada juga sama Dokter Tirta",0,2025-12-17T15:39:57Z
@goeshidayat1914,44:23 kalkuan bapak2 gabut gini ni --.-- ilang auraanya wkwkwkkw,0,2025-12-17T15:39:28Z
@margetboik6610,"Tamu ttp bang Radit dr. Tirta dan Chef Juna..
Plis undng chef Juna lagiiii🤩",0,2025-12-17T15:38:43Z
@rizkidarmawan8151,"mukanya dokter tirta ni pas dr. liu jelasin, memeable bgt",0,2025-12-17T15:38:00Z
@rizkidarmawan8151,"mukanya dokter tirta ni pas dr. liu jelasin, memeable bgt",0,2025-12-17T15:37:52Z
@buzzerp3723,Dokter asingnya ngomongnya kek robot 😅,0,2025-12-17T15:37:50Z
@rustina1993,Lama lama gak diundang pun dr tirta bakal datang sendiri ke podcast 😂,0,2025-12-17T15:37:40Z
@wirabadsha6163,the next pandu?,0,2025-12-17T15:36:15Z
@hindrawanrudy09,animal animal animal ternyata enamel 😂,0,2025-12-17T15:36:14Z
@kencanaindaharianti8026,Ngakak bgt liat ekspresi dr. Tirta pas dengerin dr.nya ngomong Inggris😂😂,0,2025-12-17T15:36:03Z
@azraroza-p4n,Wkwkw udh kek ujian toefl,0,2025-12-17T15:35:34Z
@nefj,"selain dari the founders dan omded, mgkn hanya dokter tirta yg bisa cengcengin bang radit",0,2025-12-17T15:34:57Z
@agussibi9638,Dalam 3 bulan 3x datang 🤣🤣🤣,0,2025-12-17T15:34:26Z
@vocally13,We must save our animals 👍🏼,0,2025-12-17T15:34:02Z
@1dayrizz,"coba satuin Pandu sama dokter Tirta, bang.",0,2025-12-17T15:33:53Z
@young-IbuIbu,"Dr.dokter Tirta pas nyoba Odol ternyata  gak se dokter itu🤣

Prof.Dr.liu Jitao: ini bener Dokter asli atau pelawak

maaf dok😂",29,2025-12-17T15:33:28Z
@slovercuy2073,plis undang terus2an ni dokter gragas bang radit,0,2025-12-17T15:32:58Z
@AhmadPrasetyo-w6l,dokter fav bang radit nih 😅😂,0,2025-12-17T15:32:18Z
@aryabimaputra8021,ipk 4 gak iso ngomong enggres danco,0,2025-12-17T15:31:37Z
@mandhb,Bajingan bajingan bajingan 😅 15:35,0,2025-12-17T15:30:52Z
@annenjull,dokter ini lagi cok,0,2025-12-17T15:30:30Z
@Hehenotbad44,"seperti biasa, Dokter BPJS ini tampil di podcast Softspoken",0,2025-12-17T15:29:42Z
@hengkyariando5339,Thankyou bang radit for information dan knowledge ❤❤,0,2025-12-17T15:29:29Z
@andrycacenk5536,matane😂😂😂,0,2025-12-17T15:28:38Z
@ahmadfachroni122,dr tirta lebih pusing dengerin bahasa inggris daripada liat liverpool kalah wkwkwkwk,1,2025-12-17T15:28:09Z
@andyt9550,25:10 mukamu dok ... Dok ... 😂😂😂😂,1,2025-12-17T15:27:44Z
@shintiazuliarahmi303,hmmm dan dokter ini lagi,0,2025-12-17T15:26:49Z
@kobekredo-pl1xz,"Nonton dokter tirta di podcast selalu puas
Beliau selalu totalitas orangnya 😂",1,2025-12-17T15:26:16Z
@ardipratama75,jadikan ketua kamu (ketua panguyuban EPL) tamu tetap wkwkwkwk,1,2025-12-17T15:25:48Z
@wisnuarimukti6712,Gwe nonton ini sambil ngopi + ngerokok lagi😞😞😞,1,2025-12-17T15:25:42Z
@reytrg02,"Bang question tag nya masi salah.
Banyak yg harusnya pakai ""isn't it""
Thank youuu",0,2025-12-17T15:24:34Z
@azharnurafifah5341,"Ngakak pdhl perasaan baru kapan hari nontonin dr tirta sm bang radit, udah ada yg baru lg wkwkw",1,2025-12-17T15:24:30Z
@novi_n3,"38:18 ikut Panji ke New York bang kasian joke mu ga kena wkwkwk
51:35 tetap maksa dicoba wkwkwk",9,2025-12-17T15:21:37Z
@insankamil6849,kalau dokternya bisa bahasa indo lebih seru bang 😂,1,2025-12-17T15:21:01Z
@jaelaniismail9003,Hahaha bapak2,0,2025-12-17T15:20:12Z
@blackoutedinc.7111,27:42 bahan meme baru,1,2025-12-17T15:19:21Z
@luisstenler,Demen nih sama Dr. Tirta,0,2025-12-17T15:19:07Z
@young-IbuIbu,"Bang Radit harus ada subtitle   kasian yang baru belajar,biar ada education wawasan baru bhsa inggris nya juga ❤",1,2025-12-17T15:18:10Z
@fazahauio,"Kata ortunya bang radit kan suka tuh kalo undang dokter tirta, auto langganan",1,2025-12-17T15:18:06Z
@agungsaputra9876,Tirta asw 😭🤣🤣,0,2025-12-17T15:17:56Z
@fafamoana,Dibikin progam sendiri ga sih sm dokter tirta 😭☝️,1,2025-12-17T15:17:25Z
@ravenman9324,"32:17 lg dijelasin, si cipeng malah maenan cokkk 😌",0,2025-12-17T15:17:06Z
@Omnipotent-01010,"kaya gada guest lagi lu ,tirta lagi tirta lagi",0,2025-12-17T15:16:19Z
@stwn_taufik,Udh bang biking program berdua. Nanti di modalin sama om ded katanya,0,2025-12-17T15:14:41Z
@expfarizzal,p,0,2025-12-17T15:14:12Z
@f.m.59,7:15 😂😂😂,0,2025-12-17T15:13:57Z
@GeraGlory,ini bang radit ketagihan sama dokter Tirta ya,0,2025-12-17T15:13:26Z
@nettosprada,Harus di milking inimah kayak cerita bla-bla ku,0,2025-12-17T15:12:42Z
@mochammadganyonk,"GAK BISA BAHASA ENGGRESS...
😭😭😭",0,2025-12-17T15:12:22Z
@MuhammadZikro,SERU BANGETT!,0,2025-12-17T15:12:03Z
@aldisugiarto3024,"Wkwkwkwk, diundang lagii",0,2025-12-17T15:11:17Z
@jiwoos2h,"""ga bisa bahasa enggres",0,2025-12-17T15:10:03Z
@mahfudfauzi6559,Wkwkekkekekke😂😂😂kalok teamnya GK jago dilarang begadang wkekekekke..,0,2025-12-17T15:09:36Z
@buzzerp3723,Kalo ngomong bajingan bajingan bajingan ngga pengaruh ke higienitasan🤣 noted,0,2025-12-17T15:09:01Z
@amendaidn,WKWKWK BESTIE YAH,0,2025-12-17T15:08:06Z
@geturfaaav,plis bang radit bikin series tetap sama dr tirta yukk ayukk,0,2025-12-17T15:07:53Z
@Revil.l14n,🤙,0,2025-12-17T15:07:20Z
@saniahsopa9487,Suka banget bang radit sama dokter tirta peng peng peng 😂,1,2025-12-17T15:04:56Z
@LAPAKWD_CariDiGO0GLE-4,"Seru ni kalau ada Dr, tirta ini apalagi yang di bahas liverpool menang seneng sekali dia hahaha, 
pokonya kalau ada dr. tirta langsung merapat karena senng lihat kalau dia nge gas hahahha.",0,2025-12-17T15:04:28Z
@vavahira8634,"Ketawa terus sepanjang podcast 😭 selain mengedukasi dan menghibur, podcast kali ini berasa ujian listening English wkwkwk",1,2025-12-17T15:04:23Z
@pincukkeliling,8 tahun lebih kerja di BUMC asli mainland. Tetep aja susah buat paham dokter ini 😅😅😅,1,2025-12-17T15:03:36Z
@alanawinarta9887,Lagi lagi lagiii😂😂,1,2025-12-17T15:02:32Z
@DinarRuddi,Ihirrr sering2 yaaaa 🎉🎉,0,2025-12-17T15:01:07Z
@muridnya_masGojo,"Aku jongkok bahasa Inggris😂😂😂 kalopun ngomong bahasa Inggris, nada medok Jawa ttep kebawa... Ngomong bahasa Indonesia aja nada medok masih ada... Tambah ngomong bahasa Mandarin jg nada medok 🤣🤣🤣 bahasa Mandarinku jg jongkok sih... Tapi kalo lawan bicara ngomong bahasa Mandarin masih paham cuman balesnya pendek, karena masih ke bolak balik kosakata nya...",0,2025-12-17T15:01:01Z
@Sebastian12199,-20 Bahasa engles,2,2025-12-17T15:00:58Z
@onebee1777,lagi?🤣,0,2025-12-17T15:00:53Z
@sefaloaf,UULULULULULU WLEEEE,0,2025-12-17T15:00:42Z
@raiseyourdreams,resah banget gue denger dokter cina ngomong,0,2025-12-17T15:00:12Z
@dianlutfianadigitalmarketing,Napa lucu banget sih berdua ini...,0,2025-12-17T15:00:04Z
@iciboss19,"ngakak sampe bengek, 3 kombinasi orang podcast dan endorse yg unik",1,2025-12-17T15:00:00Z
@choirrita8000,"MU udah naik posisi 6 bos.
Liv kok gak ketihatan 😂😂😂",0,2025-12-17T14:59:56Z
@Dafipvac,Profesornya nahan tawa itu pasti 27:48,0,2025-12-17T14:59:48Z
@AutoBot-v5r,"33:17 kasih konspirasi buat beli charger, fakkk….wkwkwkw🤣🤣🤣🤣 otaknya dr tirta nyampe 🤣",0,2025-12-17T14:59:24Z
@sungwonasg,hidup mang citot,0,2025-12-17T14:58:53Z
@HardiDarmawan-lp6vi,Bosen,0,2025-12-17T14:58:52Z
@abiabii4486,"dimana ada dr tirta,disitu auto klik",1,2025-12-17T14:57:42Z
@Sohib-xh7xq,rajin banget ke podcast,1,2025-12-17T14:57:20Z
@Vrutha35,Tamu langganan bang Radit: dokter Tirta dan chef Juna 😂,0,2025-12-17T14:56:33Z
@Pertamax7-HD,menyimak sebelum jutaan views,0,2025-12-17T14:55:53Z
@razorargentha7186,dokter yg paling nganggur😂😭🤏,0,2025-12-17T14:55:34Z
@devonimansaputra2764,Anjirr dokternya baca itu 😩😩,0,2025-12-17T14:55:34Z
@minengahmartini4095,Harusnya ada tulisan   terjemahan bahasa indo nya kak radit ... jadi orang yg tidak mngerti bhasa inggris bs  paham jg apa yg diucapkn,2,2025-12-17T14:53:59Z
@kipet6745,keknya ga lama lagi podcast lagi 😂,1,2025-12-17T14:52:53Z
@diankurniass,Lama² kalian bikin film komedi aja udh berdua😂,0,2025-12-17T14:52:38Z
@Elevngrift,"bangg radit, undang tyo nugros dong",0,2025-12-17T14:52:29Z
@adistisaputri8095,dokter ini lagi😏,0,2025-12-17T14:51:42Z
@syahrulfebrianabdurrohman4426,Dr Tirta Silalahi,0,2025-12-17T14:51:19Z
@MujiYanto-wv3ei,Yg satu misuh yg satu suka liat org misuh🎉😂,0,2025-12-17T14:50:55Z
@coolbrothers3502,24:21 OK start to...... OK OK OK MMMMMMM OK OK OK... WKWKWKWKWKWKWK😂😂😂,28,2025-12-17T14:48:52Z
@HestiSugianto,felix saw jadi dokter,0,2025-12-17T14:48:51Z
@raiseyourdreams,berasa dijelasin jack lee,1,2025-12-17T14:48:42Z
@PADLI_MTD,"Plis, brand sering-sering masuk yaaaaaa biar mereka bersatu gini 🤣🤣🤣🤣",56,2025-12-17T14:48:20Z
@travellerkere8977,dokter lindan ngomong apa cuk?? 😂😂,2,2025-12-17T14:48:00Z
@reynaldyrezap.s1871,"gambaran, orang introvert, ekstrovert dan ambivert dijadiin 1",91,2025-12-17T14:47:53Z
@ferraajah,15:39 sangat bukan Channel bang Radit  banget😂,21,2025-12-17T14:46:25Z
